"Ordem","Documento","id","family","scientificNameWithoutAuthorStandardizedSource","Doc_cat","Categoria","Critério","Presente em IN 06 2008","scientificNameSource","taxonRank","l2008_I","l2008_II","l2013","l2014"
3,"IN 06 2008 - ANEXO II",865,"MYRTACEAE","Marlierea sucrei","DD_2008_II","DD",,,"Marlierea sucrei","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",866,"MYRTACEAE","Myrceugenia brevipedicellata","DD_2008_II","DD",,,"Myrceugenia brevipedicellata","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",867,"MYRTACEAE","Myrceugenia foveolata","DD_2008_II","DD",,,"Myrceugenia foveolata","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",868,"MYRTACEAE","Myrceugenia hatschbachii","DD_2008_II","DD",,,"Myrceugenia hatschbachii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",869,"MYRTACEAE","Myrceugenia smithii","DD_2008_II","DD",,,"Myrceugenia smithii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",870,"MYRTACEAE","Myrcia limae","DD_2008_II","DD",,,"Myrcia limae","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",871,"MYRTACEAE","Myrcia riodocensis","DD_2008_II","DD",,,"Myrcia riodocensis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",872,"MYRTACEAE","Myrciaria sericea","DD_2008_II","DD",,,"Myrciaria sericea","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",873,"MYRTACEAE","Neomitranthes obtusa","DD_2008_II","DD",,,"Neomitranthes obtusa","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",874,"MYRTACEAE","Plinia complanata","DD_2008_II","DD",,,"Plinia complanata","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",875,"MYRTACEAE","Plinia muricata","DD_2008_II","DD",,,"Plinia muricata","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",876,"MYRTACEAE","Siphoneugena kuhlmannii","DD_2008_II","DD",,,"Siphoneugena kuhlmannii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",877,"OCHNACEAE","Luxemburgia corymbosa","DD_2008_II","DD",,,"Luxemburgia corymbosa","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",878,"OCHNACEAE","Ouratea hatschbachii","DD_2008_II","DD",,,"Ouratea hatschbachii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",879,"OCHNACEAE","Sauvagesia nitida","DD_2008_II","DD",,,"Sauvagesia nitida","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",880,"OPHIOGLOSSACEAE","Botrychium virginianum","DD_2008_II","DD",,,"Botrychium virginianum","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",881,"ORCHIDACEAE","Adamantinia miltonioides","DD_2008_II","DD",,,"Adamantinia miltonioides","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",882,"ORCHIDACEAE","Bifrenaria silvana","DD_2008_II","DD",,,"Bifrenaria silvana","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",883,"ORCHIDACEAE","Bifrenaria wittigii","DD_2008_II","DD",,,"Bifrenaria wittigii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",884,"ORCHIDACEAE","Cattleya aclandiae","DD_2008_II","DD",,,"Cattleya aclandiae","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",885,"ORCHIDACEAE","Cattleya nobilior","DD_2008_II","DD",,,"Cattleya nobilior","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",886,"ORCHIDACEAE","Cattleya walkeriana","DD_2008_II","DD",,,"Cattleya walkeriana","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",887,"ORCHIDACEAE","Cochleanthes wailesiana","DD_2008_II","DD",,,"Cochleanthes wailesiana","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",888,"ORCHIDACEAE","Constantia cristinae","DD_2008_II","DD",,,"Constantia cristinae","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",889,"ORCHIDACEAE","Constantia rupestris","DD_2008_II","DD",,,"Constantia rupestris","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",890,"ORCHIDACEAE","Cyrtopodium braemii","DD_2008_II","DD",,,"Cyrtopodium braemii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",891,"ORCHIDACEAE","Cyrtopodium caiapoense","DD_2008_II","DD",,,"Cyrtopodium caiapoense","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",892,"ORCHIDACEAE","Cyrtopodium dusenii","DD_2008_II","DD",,,"Cyrtopodium dusenii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",893,"ORCHIDACEAE","Cyrtopodium lamellaticallosum","DD_2008_II","DD",,,"Cyrtopodium lamellaticallosum","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",894,"ORCHIDACEAE","Cyrtopodium latifolium","DD_2008_II","DD",,,"Cyrtopodium latifolium","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",895,"ORCHIDACEAE","Cyrtopodium linearifolium","DD_2008_II","DD",,,"Cyrtopodium linearifolium","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",896,"ORCHIDACEAE","Cyrtopodium lissochiloides","DD_2008_II","DD",,,"Cyrtopodium lissochiloides","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",897,"ORCHIDACEAE","Cyrtopodium poecilum var. roseum","DD_2008_II","DD",,,"Cyrtopodium poecilum var. roseum","VARIEDADE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",898,"ORCHIDACEAE","Encyclia fowliei","DD_2008_II","DD",,,"Encyclia fowliei","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",899,"ORCHIDACEAE","Grobya cipoensis","DD_2008_II","DD",,,"Grobya cipoensis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",900,"ORCHIDACEAE","Habenaria brachyplectron","DD_2008_II","DD",,,"Habenaria brachyplectron","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",901,"ORCHIDACEAE","Masdevallia discoidea","DD_2008_II","DD",,,"Masdevallia discoidea","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",902,"ORCHIDACEAE","Oncidium gracile","DD_2008_II","DD",,,"Oncidium gracile","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",903,"ORCHIDACEAE","Pleurothallis pernambucensis","DD_2008_II","DD",,,"Pleurothallis pernambucensis","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",904,"ORCHIDACEAE","Pseudolaelia canaanensis","DD_2008_II","DD",,,"Pseudolaelia canaanensis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",905,"ORCHIDACEAE","Scuticaria irwiniana","DD_2008_II","DD",,,"Scuticaria irwiniana","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",906,"ORCHIDACEAE","Sophronitis alaorii","DD_2008_II","DD",,,"Sophronitis alaorii","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",907,"ORCHIDACEAE","Sophronitis briegeri","DD_2008_II","DD",,,"Sophronitis briegeri","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",908,"ORCHIDACEAE","Sophronitis caulescens","DD_2008_II","DD",,,"Sophronitis caulescens","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",909,"ORCHIDACEAE","Sophronitis crispata","DD_2008_II","DD",,,"Sophronitis crispata","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",910,"ORCHIDACEAE","Sophronitis ghillanyi","DD_2008_II","DD",,,"Sophronitis ghillanyi","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",911,"ORCHIDACEAE","Sophronitis grandis","DD_2008_II","DD",,,"Sophronitis grandis","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",912,"ORCHIDACEAE","Sophronitis milleri","DD_2008_II","DD",,,"Sophronitis milleri","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",913,"ORCHIDACEAE","Sophronitis pendula","DD_2008_II","DD",,,"Sophronitis pendula","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",914,"ORCHIDACEAE","Sophronitis praestans","DD_2008_II","DD",,,"Sophronitis praestans","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",915,"ORCHIDACEAE","Sophronitis sincorana","DD_2008_II","DD",,,"Sophronitis sincorana","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",916,"ORCHIDACEAE","Zygostates bradei","DD_2008_II","DD",,,"Zygostates bradei","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",917,"OROBANCHACEAE","Agalinis angustifolia","DD_2008_II","DD",,,"Agalinis angustifolia","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",918,"OROBANCHACEAE","Agalinis bandeirensis","DD_2008_II","DD",,,"Agalinis bandeirensis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",919,"OROBANCHACEAE","Agalinis itambensis","DD_2008_II","DD",,,"Agalinis itambensis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",920,"OROBANCHACEAE","Agalinis nana","DD_2008_II","DD",,,"Agalinis nana","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",921,"OROBANCHACEAE","Agalinis ramulifera","DD_2008_II","DD",,,"Agalinis ramulifera","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",922,"OROBANCHACEAE","Esterhazya caesarea","DD_2008_II","DD",,,"Esterhazya caesarea","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",923,"OXALIDACEAE","Oxalis arachnoidea","DD_2008_II","DD",,,"Oxalis arachnoidea","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",924,"OXALIDACEAE","Oxalis bela-vitoriae","DD_2008_II","DD",,,"Oxalis bela-vitoriae","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",925,"OXALIDACEAE","Oxalis diamantinae","DD_2008_II","DD",,,"Oxalis diamantinae","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",926,"OXALIDACEAE","Oxalis doceana","DD_2008_II","DD",,,"Oxalis doceana","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",927,"OXALIDACEAE","Oxalis kuhlmannii","DD_2008_II","DD",,,"Oxalis kuhlmannii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",928,"OXALIDACEAE","Oxalis paranaensis","DD_2008_II","DD",,,"Oxalis paranaensis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",929,"OXALIDACEAE","Oxalis praetexta","DD_2008_II","DD",,,"Oxalis praetexta","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",930,"PASSIFLORACEAE","Passiflora urubiciensis","DD_2008_II","DD",,,"Passiflora urubiciensis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",931,"PHYTOLACCACEAE","Microtea papillosa","DD_2008_II","DD",,,"Microtea papillosa","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",932,"PIPERACEAE","Peperomia rostulatiformis","DD_2008_II","DD",,,"Peperomia rostulatiformis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",933,"PIPERACEAE","Peperomia suboppositifolia","DD_2008_II","DD",,,"Peperomia suboppositifolia","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",934,"PIPERACEAE","Piper bennetianum","DD_2008_II","DD",,,"Piper bennetianum","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",935,"PIPERACEAE","Piper casteloense","DD_2008_II","DD",,,"Piper casteloense","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",936,"PIPERACEAE","Piper kuhlmannii","DD_2008_II","DD",,,"Piper kuhlmannii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",937,"PIPERACEAE","Piper laevicarpum","DD_2008_II","DD",,,"Piper laevicarpum","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",938,"PIPERACEAE","Piper rioense","DD_2008_II","DD",,,"Piper rioense","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",939,"PIPERACEAE","Piper velutinibaccum","DD_2008_II","DD",,,"Piper velutinibaccum","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",940,"PLAGIOGYRIACEAE","Plagiogyria fialhoi","DD_2008_II","DD",,,"Plagiogyria fialhoi","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",941,"PLANTAGINACEAE","Achetaria latifolia","DD_2008_II","DD",,,"Achetaria latifolia","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",942,"PLANTAGINACEAE","Angelonia eriostachys","DD_2008_II","DD",,,"Angelonia eriostachys","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",943,"PLANTAGINACEAE","Bacopa cochlearia","DD_2008_II","DD",,,"Bacopa cochlearia","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",944,"PLANTAGINACEAE","Plantago turficola","DD_2008_II","DD",,,"Plantago turficola","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",945,"PLANTAGINACEAE","Stemodia harleyi","DD_2008_II","DD",,,"Stemodia harleyi","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",946,"PLANTAGINACEAE","Stemodia stellata","DD_2008_II","DD",,,"Stemodia stellata","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",947,"POACEAE","Altoparadisium chapadense","DD_2008_II","DD",,,"Altoparadisium chapadense","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",948,"POACEAE","Ophiochloa hydrolithica","DD_2008_II","DD",,,"Ophiochloa hydrolithica","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",949,"POACEAE","Pariana carvalhoi","DD_2008_II","DD",,,"Pariana carvalhoi","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",950,"POACEAE","Paspalum burmanii","DD_2008_II","DD",,,"Paspalum burmanii","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",951,"POACEAE","Raddia distichophylla","DD_2008_II","DD",,,"Raddia distichophylla","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",952,"POACEAE","Sucrea maculata","DD_2008_II","DD",,,"Sucrea maculata","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",953,"POACEAE","Triraphis devia","DD_2008_II","DD",,,"Triraphis devia","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",954,"PODOSTEMACEAE","Castelnavia lindmaniana","DD_2008_II","DD",,,"Castelnavia lindmaniana","ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",955,"POLYPODIACEAE","Microgramma crispata","DD_2008_II","DD",,,"Microgramma crispata","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",956,"POLYPODIACEAE","Pecluma hoehnii","DD_2008_II","DD",,,"Pecluma hoehnii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",957,"POLYPODIACEAE","Pecluma imbeana","DD_2008_II","DD",,,"Pecluma imbeana","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",958,"POLYPODIACEAE","Pecluma insularis","DD_2008_II","DD",,,"Pecluma insularis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",959,"PROTEACEAE","Euplassa semicostata","DD_2008_II","DD",,,"Euplassa semicostata","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",960,"PTERIDACEAE","Adiantum discolor","DD_2008_II","DD",,,"Adiantum discolor","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",961,"PTERIDACEAE","Adiantum tetragonum","DD_2008_II","DD",,,"Adiantum tetragonum","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",962,"PTERIDACEAE","Cheilanthes juergensii","DD_2008_II","DD",,,"Cheilanthes juergensii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",963,"PTERIDACEAE","Doryopteris itatiaiensis","DD_2008_II","DD",,,"Doryopteris itatiaiensis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",964,"PTERIDACEAE","Doryopteris paradoxa","DD_2008_II","DD",,,"Doryopteris paradoxa","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",965,"PTERIDACEAE","Doryopteris quinquelobata","DD_2008_II","DD",,,"Doryopteris quinquelobata","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",966,"PTERIDACEAE","Doryopteris rosenstockii","DD_2008_II","DD",,,"Doryopteris rosenstockii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",967,"PTERIDACEAE","Doryopteris rufa","DD_2008_II","DD",,,"Doryopteris rufa","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",968,"PTERIDACEAE","Doryopteris subsimplex","DD_2008_II","DD",,,"Doryopteris subsimplex","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",969,"PTERIDACEAE","Doryopteris tijucana","DD_2008_II","DD",,,"Doryopteris tijucana","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",970,"PTERIDACEAE","Doryopteris trilobata","DD_2008_II","DD",,,"Doryopteris trilobata","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",971,"PTERIDACEAE","Eriosorus biardii","DD_2008_II","DD",,,"Eriosorus biardii","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",972,"PTERIDACEAE","Eriosorus cheilanthoides","DD_2008_II","DD",,,"Eriosorus cheilanthoides","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",973,"PTERIDACEAE","Eriosorus insignis","DD_2008_II","DD",,,"Eriosorus insignis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",974,"PTERIDACEAE","Jamesonia brasiliensis","DD_2008_II","DD",,,"Jamesonia brasiliensis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",975,"PTERIDACEAE","Pellaea cymbiformis","DD_2008_II","DD",,,"Pellaea cymbiformis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",976,"PTERIDACEAE","Pteris congesta","DD_2008_II","DD",,,"Pteris congesta","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",977,"PTERIDACEAE","Pteris limae","DD_2008_II","DD",,,"Pteris limae","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",978,"RUBIACEAE","Faramea monantha","DD_2008_II","DD",,,"Faramea monantha","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",979,"RUBIACEAE","Guettarda paludosa","DD_2008_II","DD",,,"Guettarda paludosa","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",980,"RUBIACEAE","Mitracarpus anthospermoides","DD_2008_II","DD",,,"Mitracarpus anthospermoides","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",981,"RUBIACEAE","Mitracarpus baturitensis","DD_2008_II","DD",,,"Mitracarpus baturitensis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",982,"RUBIACEAE","Mitracarpus eritrichoides","DD_2008_II","DD",,,"Mitracarpus eritrichoides","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",983,"RUBIACEAE","Pagamea harleyi","DD_2008_II","DD",,,"Pagamea harleyi","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",984,"RUBIACEAE","Palicourea fulgens","DD_2008_II","DD",,,"Palicourea fulgens","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",985,"RUBIACEAE","Rudgea coronata subsp. leiocarpoides","DD_2008_II","DD",,,"Rudgea coronata ssp. leiocarpoides","SUB_ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",986,"RUBIACEAE","Rudgea coronata subsp. Saint-hilairei","DD_2008_II","DD",,,"Rudgea coronata ssp. Saint-hilairei","SUB_ESPECIE",,"IN 06 2008 - ANEXO II",,
3,"IN 06 2008 - ANEXO II",987,"RUBIACEAE","Rudgea crassifolia","DD_2008_II","DD",,,"Rudgea crassifolia","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",988,"RUBIACEAE","Rudgea erythrocarpa","DD_2008_II","DD",,,"Rudgea erythrocarpa","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",989,"RUBIACEAE","Rudgea francavillana","DD_2008_II","DD",,,"Rudgea francavillana","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",990,"RUBIACEAE","Rudgea insignis","DD_2008_II","DD",,,"Rudgea insignis","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",991,"RUBIACEAE","Rudgea jasminoides subsp. nervosa","DD_2008_II","DD",,,"Rudgea jasminoides ssp. nervosa","SUB_ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
3,"IN 06 2008 - ANEXO II",992,"RUBIACEAE","Rudgea minor subsp. calycina","DD_2008_II","DD",,,"Rudgea minor ssp. calycina","SUB_ESPECIE",,"IN 06 2008 - ANEXO II","LV2013",
3,"IN 06 2008 - ANEXO II",993,"RUBIACEAE","Rudgea minor subsp. minor","DD_2008_II","DD",,,"Rudgea minor ssp. minor","SUB_ESPECIE",,"IN 06 2008 - ANEXO II",,
