"Ordem","Documento","id","family","scientificNameWithoutAuthorStandardizedSource","Doc_cat","Categoria","Critério","Presente em IN 06 2008","scientificNameSource","taxonRank","l2008_I","l2008_II","l2013","l2014"
2,"Portaria MMA 443 2014",1093,"LAMIACEAE","Cyanocephalus apertiflorus","VU_2014","VU",,,"Cyanocephalus apertiflorus (Epling) Harley & J.F.B.Pastore","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1094,"LAMIACEAE","Cyanocephalus caprariifolius","EN_2014","EN",,,"Cyanocephalus caprariifolius (Pohl ex Benth.) Harley & J.F.B.Pastore","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1095,"LAMIACEAE","Cyanocephalus delicatulus","EN_2014","EN",,,"Cyanocephalus delicatulus (Harley) Harley & J.F.B.Pastore","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1096,"LAMIACEAE","Cyanocephalus digitatus","EN_2014","EN",,,"Cyanocephalus digitatus (Harley) Harley & J.F.B.Pastore","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1097,"LAMIACEAE","Cyanocephalus tagetifolius","EN_2014","EN",,1,"Cyanocephalus tagetifolius (Harley) Harley & J.F.B.Pastore","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1098,"LAMIACEAE","Cyanocephalus viaticus","EN_2014","EN",,,"Cyanocephalus viaticus (Harley) Harley & J.F.B.Pastore","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1099,"LAMIACEAE","Eriope anamariae","EN_2014","EN",,,"Eriope anamariae Harley","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1100,"LAMIACEAE","Eriope blanchetii","VU_2014","VU",,,"Eriope blanchetii (Benth.) Harley","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1101,"LAMIACEAE","Eriope crassipes subsp. cristalinae","CR_2014","CR",,,"Eriope crassipes subsp. cristalinae Harley","SUB_ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1102,"LAMIACEAE","Eriope luetzelburgii","VU_2014","VU",,,"Eriope luetzelburgii Harley","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1103,"LAMIACEAE","Eriope machrisae","EN_2014","EN",,1,"Eriope machrisae (Epling) Harley","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1104,"LAMIACEAE","Eriope obovata var. gracilis","EN_2014","EN",,,"Eriope obovata var. gracilis Harley","VARIEDADE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1105,"LAMIACEAE","Hesperozygis ringens","VU_2014","VU",,,"Hesperozygis ringens (Benth.) Epling","ESPECIE","IN 06 2008 - ANEXO I",,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1106,"LAMIACEAE","Hypenia aristulata","CR_2014","CR",,,"Hypenia aristulata (Epling) Harley","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1107,"LAMIACEAE","Hypenia crispata","EN_2014","EN",,,"Hypenia crispata (Pohl ex Benth.) Harley","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1108,"LAMIACEAE","Hypenia micrantha","EN_2014","EN",,,"Hypenia micrantha (Benth.) Harley","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1109,"LAMIACEAE","Hypenia subrosea","EN_2014","EN",,,"Hypenia subrosea (Harley) Harley","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1110,"LAMIACEAE","Hyptidendron claussenii","EN_2014","EN",,1,"Hyptidendron claussenii (Benth.) Harley","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1111,"LAMIACEAE","Hyptidendron conspersum","EN_2014","EN",,,"Hyptidendron conspersum (Benth.) Harley","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1112,"LAMIACEAE","Hyptis alpestris","EN_2014","EN",,,"Hyptis alpestris A.St.-Hil. ex Benth.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1113,"LAMIACEAE","Hyptis angustifolia","EN_2014","EN",,,"Hyptis angustifolia Pohl ex Benth.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1114,"LAMIACEAE","Hyptis arenaria","VU_2014","VU",,1,"Hyptis arenaria Benth.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1115,"LAMIACEAE","Hyptis bahiensis","EN_2014","EN",,,"Hyptis bahiensis Harley","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1116,"LAMIACEAE","Hyptis colligata","EN_2014","EN",,,"Hyptis colligata Epling & Játiva","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1117,"LAMIACEAE","Hyptis cruciformis","EN_2014","EN",,,"Hyptis cruciformis Epling","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1118,"LAMIACEAE","Hyptis frondosa","VU_2014","VU",,1,"Hyptis frondosa S.Moore","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1119,"LAMIACEAE","Hyptis hamatidens","VU_2014","VU",,,"Hyptis hamatidens Epling & Játiva","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1120,"LAMIACEAE","Hyptis imbricatiformis","EN_2014","EN",,1,"Hyptis imbricatiformis Harley","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1121,"LAMIACEAE","Hyptis pachyphylla","VU_2014","VU",,1,"Hyptis pachyphylla Epling","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1122,"LAMIACEAE","Hyptis penaeoides","EN_2014","EN",,1,"Hyptis penaeoides Taub. ex Ule","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1123,"LAMIACEAE","Hyptis rhypidiophylla","EN_2014","EN",,1,"Hyptis rhypidiophylla Briq.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1124,"LAMIACEAE","Leptohyptis pinheiroi","EN_2014","EN",,1,"Leptohyptis pinheiroi (Harley) Harley & J.F.B.Pastore","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1125,"LAMIACEAE","Martianthus sancti-gabrielii","EN_2014","EN",,,"Martianthus sancti-gabrielii (Harley) Harley & J.F.B.Pastore","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1126,"LAMIACEAE","Medusantha carvalhoi","VU_2014","VU",,1,"Medusantha carvalhoi (Harley) Harley & J.F.B.Pastore","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1127,"LAMIACEAE","Oocephalus piranii","CR_2014","CR",,,"Oocephalus piranii (Harley) Harley & J.F.B.Pastore","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1128,"LAURACEAE","Aiouea benthamiana","EN_2014","EN",,,"Aiouea benthamiana Mez","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1129,"LAURACEAE","Aiouea bracteata","VU_2014","VU",,,"Aiouea bracteata Kosterm.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1130,"LAURACEAE","Aiouea lehmannii","EN_2014","EN",,,"Aiouea lehmannii (O.C.Schmidt) S.S.Renner","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1131,"LAURACEAE","Aniba ferrea","VU_2014","VU",,,"Aniba ferrea Kubitzki","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1132,"LAURACEAE","Aniba rosaeodora","EN_2014","EN",,1,"Aniba rosaeodora Ducke","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1133,"LAURACEAE","Aniba santalodora","VU_2014","VU",,,"Aniba santalodora Ducke","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1134,"LAURACEAE","Beilschmiedia rigida","EN_2014","EN",,1,"Beilschmiedia rigida (Mez) Kosterm.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1135,"LAURACEAE","Cinnamomum erythropus","EN_2014","EN",,,"Cinnamomum erythropus (Nees & Mart.) Kosterm.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1136,"LAURACEAE","Cinnamomum hatschbachii","VU_2014","VU",,,"Cinnamomum hatschbachii Vattimo-Gil","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1137,"LAURACEAE","Cinnamomum quadrangulum","VU_2014","VU",,,"Cinnamomum quadrangulum Kosterm.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1138,"LAURACEAE","Dicypellium caryophyllaceum","CR_2014","CR",,1,"Dicypellium caryophyllaceum (Mart.) Nees","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1139,"LAURACEAE","Mezilaurus itauba","VU_2014","VU",,,"Mezilaurus itauba (Meisn.) Taub. ex Mez","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1140,"LAURACEAE","Mezilaurus navalium","EN_2014","EN",,,"Mezilaurus navalium (Allemão) Taub. ex Mez","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1141,"LAURACEAE","Nectandra barbellata","VU_2014","VU",,,"Nectandra barbellata Coe-Teix.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1142,"LAURACEAE","Nectandra grisea","VU_2014","VU",,,"Nectandra grisea Rohwer","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1143,"LAURACEAE","Nectandra paranaensis","VU_2014","VU",,,"Nectandra paranaensis Coe-Teix.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1144,"LAURACEAE","Ocotea basicordatifolia","EN_2014","EN",,1,"Ocotea basicordatifolia Vattimo-Gil","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1145,"LAURACEAE","Ocotea beulahiae","EN_2014","EN",,,"Ocotea beulahiae Baitello","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1146,"LAURACEAE","Ocotea beyrichii","VU_2014","VU",,,"Ocotea beyrichii (Nees) Mez","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1147,"LAURACEAE","Ocotea bragai","EN_2014","EN",,1,"Ocotea bragai Coe-Teix.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1148,"LAURACEAE","Ocotea catharinensis","VU_2014","VU",,1,"Ocotea catharinensis Mez","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1149,"LAURACEAE","Ocotea confertiflora","VU_2014","VU",,,"Ocotea confertiflora (Meisn.) Mez","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1150,"LAURACEAE","Ocotea cryptocarpa","EN_2014","EN",,,"Ocotea cryptocarpa Baitello","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1151,"LAURACEAE","Ocotea felix","EN_2014","EN",,,"Ocotea felix Coe-Teix.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1152,"LAURACEAE","Ocotea mosenii","VU_2014","VU",,,"Ocotea mosenii Mez","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1153,"LAURACEAE","Ocotea odorifera","EN_2014","EN",,1,"Ocotea odorifera (Vell.) Rohwer","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1154,"LAURACEAE","Ocotea porosa","EN_2014","EN",,1,"Ocotea porosa (Nees & Mart.) Barroso","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1155,"LAURACEAE","Ocotea serrana","EN_2014","EN",,,"Ocotea serrana Coe-Teix.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1156,"LAURACEAE","Ocotea tabacifolia","EN_2014","EN",,,"Ocotea tabacifolia (Meisn.) Rohwer","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1157,"LAURACEAE","Persea glabra","CR_2014","CR",,,"Persea glabra van der Werff","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1158,"LAURACEAE","Persea obovata","CR_2014","CR",,,"Persea obovata Nees & Mart.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1159,"LAURACEAE","Persea pedunculosa","EN_2014","EN",,,"Persea pedunculosa Meisn.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1160,"LAURACEAE","Rhodostemonodaphne capixabensis","EN_2014","EN",,1,"Rhodostemonodaphne capixabensis Baitello & Coe-Teix.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1161,"LAURACEAE","Rhodostemonodaphne parvifolia","CR_2014","CR",,,"Rhodostemonodaphne parvifolia Madriñán","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1162,"LAURACEAE","Rhodostemonodaphne recurva","EN_2014","EN",,,"Rhodostemonodaphne recurva van der Werff","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1163,"LAURACEAE","Urbanodendron bahiense","VU_2014","VU",,,"Urbanodendron bahiense (Meisn.) Rohwer","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1164,"LAURACEAE","Williamodendron cinnamomeum","CR_2014","CR",,,"Williamodendron cinnamomeum van der Werff","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1165,"LECYTHIDACEAE","Bertholletia excelsa","VU_2014","VU",,1,"Bertholletia excelsa Bonpl.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1166,"LECYTHIDACEAE","Cariniana ianeirensis","EN_2014","EN",,1,"Cariniana ianeirensis R.Knuth","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1167,"LECYTHIDACEAE","Cariniana legalis","EN_2014","EN",,,"Cariniana legalis (Mart.) Kuntze","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1168,"LECYTHIDACEAE","Cariniana parvifolia","EN_2014","EN",,1,"Cariniana parvifolia S.A.Mori et al.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1169,"LECYTHIDACEAE","Couratari asterotricha","EN_2014","EN",,1,"Couratari asterotricha Prance","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1170,"LECYTHIDACEAE","Couratari pyramidata","EN_2014","EN",,,"Couratari pyramidata (Vell.) Kunth","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1171,"LECYTHIDACEAE","Eschweilera alvimii","EN_2014","EN",,,"Eschweilera alvimii S.A.Mori","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1172,"LECYTHIDACEAE","Eschweilera compressa","EN_2014","EN",,,"Eschweilera compressa (Vell.) Miers","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1173,"LECYTHIDACEAE","Eschweilera subcordata","EN_2014","EN",,,"Eschweilera subcordata S.A.Mori","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1174,"LECYTHIDACEAE","Eschweilera tetrapetala","EN_2014","EN",,,"Eschweilera tetrapetala S.A.Mori","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1175,"LECYTHIDACEAE","Lecythis schwackei","EN_2014","EN",,,"Lecythis schwackei (R.Knuth) S.A.Mori","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1176,"LEJEUNEACEAE","Blepharolejeunea securifolia","EN_2014","EN",,1,"Blepharolejeunea securifolia (Steph.) R.M.Schust.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1177,"LEJEUNEACEAE","Bromeliophila natans","EN_2014","EN",,1,"Bromeliophila natans (Steph.) R.M.Schust.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1178,"LEJEUNEACEAE","Drepanolejeunea aculeata","EN_2014","EN",,1,"Drepanolejeunea aculeata Bischl.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1179,"LEJEUNEACEAE","Myriocoleopsis fluviatilis","VU_2014","VU",,1,"Myriocoleopsis fluviatilis (Steph.) E.Reiner & Gradst.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1180,"LENTIBULARIACEAE","Genlisea lobata","EN_2014","EN",,,"Genlisea lobata Fromm","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1181,"LENTIBULARIACEAE","Utricularia tridentata","VU_2014","VU",,,"Utricularia tridentata SylvÃ©n","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1182,"LEPIDOZIACEAE","Paracromastigum dusenii","EN_2014","EN",,1,"Paracromastigum dusenii (Steph.) R.M.Schust.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1183,"LINACEAE","Linum smithii","EN_2014","EN",,,"Linum smithii Mildner","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1184,"LOASACEAE","Aosa uleana","CR_2014","CR",,,"Aosa uleana (Urb. & Gilg) Weigend","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1185,"LOGANIACEAE","Spigelia aceifolia","EN_2014","EN",,1,"Spigelia aceifolia Woodson","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1186,"LOGANIACEAE","Spigelia amplexicaulis","EN_2014","EN",,,"Spigelia amplexicaulis E.F.Guim. & Fontella","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1187,"LOGANIACEAE","Spigelia cipoensis","CR_2014","CR",,1,"Spigelia cipoensis Zappi","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1188,"LOGANIACEAE","Spigelia flava","VU_2014","VU",,,"Spigelia flava Zappi & Harley","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1189,"LOGANIACEAE","Spigelia kuhlmannii","EN_2014","EN",,,"Spigelia kuhlmannii E.F.Guim. & Fontella","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1190,"LOGANIACEAE","Spigelia lundiana","EN_2014","EN",,,"Spigelia lundiana A.DC.","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1191,"LOGANIACEAE","Spigelia reitzii","EN_2014","EN",,,"Spigelia reitzii L.B.Sm.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1192,"LOGANIACEAE","Spigelia vestita","EN_2014","EN",,,"Spigelia vestita L.B.Sm.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1193,"LYCOPODIACEAE","Diphasium jussiaei","EN_2014","EN",,,"Diphasium jussiaei (Desv. ex Poiret) Presl ex Rothmaler","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1194,"LYCOPODIACEAE","Palhinhaea bradei","EN_2014","EN",,,"Palhinhaea bradei (Herer) Holub","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1195,"LYCOPODIACEAE","Phlegmariurus aqualupianus","EN_2014","EN",,1,"Phlegmariurus aqualupianus (Spring) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1196,"LYCOPODIACEAE","Phlegmariurus christii","EN_2014","EN",,,"Phlegmariurus christii (Silveira) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1197,"LYCOPODIACEAE","Phlegmariurus hemleri","CR_2014","CR",,,"Phlegmariurus hemleri (Nessel) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1198,"LYCOPODIACEAE","Phlegmariurus itambensis","EN_2014","EN",,,"Phlegmariurus itambensis (B.Øllg. & P.G.Windisch) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1199,"LYCOPODIACEAE","Phlegmariurus martii","EN_2014","EN",,,"Phlegmariurus martii (Wawra) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1200,"LYCOPODIACEAE","Phlegmariurus mollicomus","EN_2014","EN",,,"Phlegmariurus mollicomus (Spring) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1201,"LYCOPODIACEAE","Phlegmariurus mooreanus","EN_2014","EN",,,"Phlegmariurus mooreanus (Baker) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1202,"LYCOPODIACEAE","Phlegmariurus nudus","EN_2014","EN",,,"Phlegmariurus nudus (Nessel) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1203,"LYCOPODIACEAE","Phlegmariurus regnellii","CR_2014","CR",,,"Phlegmariurus regnellii (Maxon) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1204,"LYCOPODIACEAE","Phlegmariurus ruber","CR_2014","CR",,1,"Phlegmariurus ruber (Cham. & Schlecht.) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1205,"LYCOPODIACEAE","Phlegmariurus sellowianus","VU_2014","VU",,,"Phlegmariurus sellowianus (Herter) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1206,"LYCOPODIACEAE","Phlegmariurus taxifolius","EN_2014","EN",,,"Phlegmariurus taxifolius (Sw.) Á. Löve & D. Löve.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1207,"LYCOPODIACEAE","Phlegmariurus treitubensis","CR_2014","CR",,,"Phlegmariurus treitubensis (Silveira) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1208,"LYCOPODIACEAE","Pseudolycopodiella benjaminiana","EN_2014","EN",,,"Pseudolycopodiella benjaminiana (P.G.Wndisch) B.Øllg.","ESPECIE",,,,"Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1209,"LYTHRACEAE","Cuphea adenophylla","CR_2014","CR",,1,"Cuphea adenophylla T.B.Cavalc.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1210,"LYTHRACEAE","Cuphea arenarioides","VU_2014","VU",,,"Cuphea arenarioides A.St.-Hil.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1211,"LYTHRACEAE","Cuphea bahiensis","EN_2014","EN",,,"Cuphea bahiensis (Lour.) T.B.Cavalc. & S.A.Graham","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1212,"LYTHRACEAE","Cuphea cipoensis","EN_2014","EN",,1,"Cuphea cipoensis T.B.Cavalc.","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1213,"LYTHRACEAE","Cuphea cuiabensis","EN_2014","EN",,,"Cuphea cuiabensis Koehne","ESPECIE",,"IN 06 2008 - ANEXO II","LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1214,"LYTHRACEAE","Cuphea glaziovii","EN_2014","EN",,,"Cuphea glaziovii Koehne","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1215,"LYTHRACEAE","Cuphea lindmaniana","EN_2014","EN",,,"Cuphea lindmaniana Bacig.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1216,"LYTHRACEAE","Cuphea rubro-virens","CR_2014","CR",,,"Cuphea rubro-virens T.B.Cavalc.","ESPECIE",,,"LV2013","Portaria MMA 443 2014"
2,"Portaria MMA 443 2014",1217,"LYTHRACEAE","Cuphea teleandra","CR_2014","CR",,1,"Cuphea teleandra Lourteig","ESPECIE","IN 06 2008 - ANEXO I",,"LV2013","Portaria MMA 443 2014"
